sigla;codcls_mat;codmat;consumo_medio;desvio_padrao
EPB;41;90580;45.0;7.0710678118654755
EPB;47;38494;22.0;18.374884044161032
EPB;47;90636;9.666666666666666;4.618802153517007
EPB;47;91050;1032.875;441.01171358790367
EPB;52;37750;45.333333333333336;23.044160503983072
EPB;54;22125;13.75;28.00659860135449
EPB;54;22758;1.0;
EPB;54;22817;7.208333333333333;11.394045609980628
EPB;54;37745;16.708333333333332;12.969794898538101
EPB;54;90186;1.0;
EPB;54;90187;1.0;
EPB;54;90193;197.25;74.34949782000517
EPB;54;90194;560.6666666666666;188.06744087917127
EPB;54;90195;36.291666666666664;16.781146684835665
EPB;54;90196;138.33333333333334;40.11577448235096
EPB;54;90197;8.625;9.00150953524149
EPB;54;90198;614.6666666666666;176.9214187310205
EPB;54;90199;434.0833333333333;117.32189708759353
EPB;54;90200;39.708333333333336;20.431176447147944
EPB;54;90201;10.791666666666666;7.9726661661643305
EPB;54;90202;24.208333333333332;21.08776518694454
EPB;54;90203;56.291666666666664;32.993384273170605
EPB;54;90204;3.8333333333333335;5.506254678064768
EPB;54;90205;2.4285714285714284;2.9081167199998794
EPB;54;90206;7.521739130434782;6.556534320240391
EPB;54;90400;1186.0416666666667;369.3822668428616
EPB;54;90405;356.6666666666667;110.46922320430394
EPB;54;90570;1.3;20.12212712413874
EPB;54;90662;-1.0;4.358898943540674
EPB;54;90665;9.130434782608695;5.4045801100555355
EPB;54;90667;19.208333333333332;9.136544712054022
EPB;54;90668;10.083333333333334;7.008793648396069
EPB;54;90669;1.125;1.1259916264596033
EPB;54;90670;2.8095238095238093;2.27198256197198
EPB;54;90671;1.5;1.7888543819998317
EPB;54;91044;10.625;8.60643086150775
EPB;54;91045;2.4;1.635140425323255
EPB;54;91046;1.2;1.9346465162548796
EPB;54;91047;0.42857142857142855;0.9759000729485331
EPB;54;91073;63.375;38.68244461947991
EPB;54;91074;89.5;60.5000898310508
EPB;54;91640;26.789473684210527;23.126653568191788
EPB;56;212;-1.0;1.4142135623730951
EPB;56;2953;0.0;
EPB;56;3029;16.75;40.69202512889852
EPB;56;4566;-1.8888888888888888;3.018461712712472
EPB;56;22282;0.0;
EPB;56;30202;38.0;65.81793068761733
EPB;56;90013;577.6666666666666;265.7778848173245
EPB;56;90301;20.0;
EPB;56;90302;27.91304347826087;71.62269386639854
EPB;56;90303;781.4583333333334;288.2930241154357
EPB;56;90304;396.6666666666667;1841.7943676625855
EPB;56;90305;4.25;12.36065185521032
EPB;56;90306;3815.0833333333335;1026.986131597089
EPB;56;90307;720.875;243.52114674714284
EPB;56;90308;88.875;103.03706066054687
EPB;56;90309;-1.0;9.746794344808963
EPB;56;90310;47.208333333333336;55.02408892765823
EPB;56;90311;1515.5833333333333;374.92896911822913
EPB;56;90312;293.1666666666667;94.10385875129701
EPB;56;90313;648.5833333333334;149.06867885136955
EPB;56;90314;165.16666666666666;50.62450572311936
EPB;56;90315;63.375;28.803400312553684
EPB;56;90316;3.75;7.581376703955077
EPB;56;90317;1.8571428571428572;3.5790395093549625
EPB;56;90323;-0.21739130434782608;79.7216501458436
EPB;56;90324;7365.75;1724.8436665138795
EPB;56;90325;58.4;74.90764684299965
EPB;56;90328;14.75;16.72074559741082
EPB;56;90330;-118.0;
EPB;56;90557;20.565217391304348;31.362725540993463
EPB;56;90558;5.0;
EPB;56;90565;69.625;90.31481774519519
EPB;56;90566;25.75;25.750052764825632
EPB;56;90584;6246.416666666667;1783.6588169721022
EPB;56;90683;1751.7083333333333;483.12096596362187
EPB;56;90685;4.923076923076923;11.579158996961873
EPB;56;90687;40.208333333333336;32.044777322103336
EPB;56;90688;89.70833333333333;161.11661430714432
EPB;56;90689;3.260869565217391;8.454247944104505
EPB;56;90690;-1.5;7.7781745930520225
EPB;56;90693;89.70833333333333;50.93344264537932
EPB;56;90694;1319.2916666666667;441.98352115323763
EPB;56;90695;174.08333333333334;230.07823181175394
EPB;56;90696;5.5;0.7071067811865476
EPB;56;90697;0.8;3.63318042491699
EPB;56;90698;79.0;132.62139639820077
EPB;56;90699;-1.0909090909090908;16.55569113902857
EPB;56;90701;59.375;112.5880573248065
EPB;56;90706;5.0;6.572670690061994
EPB;56;90707;6.15;13.023359579495688
EPB;56;90708;8.4;10.89954127475097
EPB;56;90713;173.95833333333334;104.8993219883865
EPB;56;90715;187.20833333333334;140.1011991900596
EPB;56;90717;33.0;
EPB;56;90721;11.428571428571429;29.213988821404428
EPB;56;90722;1.0;1.4142135623730951
EPB;56;90724;11.0625;20.19065377841936
EPB;56;90726;351.625;179.92046854096395
EPB;56;90727;1350.75;512.3641071160914
EPB;56;90737;2.7333333333333334;8.713426967835876
EPB;56;90740;4.0;
EPB;56;90741;21.208333333333332;29.96081377931582
EPB;56;90742;21.05;34.241364643243685
EPB;56;90745;4.5;9.9498743710662
EPB;56;90746;19.75;50.082432049572034
EPB;56;90747;0.0;8.48528137423857
EPB;56;90749;20.0;
EPB;56;90750;1.0;
EPB;56;90757;5.0;
EPB;56;90758;6.0;
EPB;56;90954;28.0;52.11333802396465
EPB;58;90275;652.2083333333334;246.33928161514694
EPB;58;90276;0.8571428571428571;2.1157009420498154
EPB;58;90277;4440.333333333333;1081.706769985232
EPB;58;90278;6.75;12.579745625409124
EPB;63;90298;249.75;83.86751975327051
EPB;63;90511;8.608695652173912;6.18457855134103
EPB;63;90512;5.5;4.949747468305833
EPB;63;90547;804.625;168.19807487395434
EPB;63;90549;27.764705882352942;28.86938129698294
EPB;63;90561;2.0;4.560701700396552
EPB;69;6099;2.0;
EPB;69;35832;0.3333333333333333;2.0816659994661326
EPB;69;35896;0.5;0.7071067811865476
EPB;69;37601;33.08695652173913;40.89778060601851
EPB;69;37606;6.8125;5.406400527769532
EPB;69;37747;350.75;100.37722329553523
EPB;69;37759;121.84210526315789;60.76481361034044
EPB;69;37760;41.1578947368421;28.686549612230653
EPB;69;37852;1.0;0.0
EPB;69;37860;25.571428571428573;16.427329145577588
EPB;69;37889;128.8;62.28085791925072
EPB;69;37890;43.083333333333336;27.481087040499983
EPB;69;37905;33.291666666666664;20.902421675108794
EPB;69;37906;146.45833333333334;37.965635682201125
EPB;69;38042;6.954545454545454;5.899776208243776
EPB;69;38044;16.42105263157895;23.80083049315176
EPB;69;38045;3.7222222222222223;6.066354225955755
EPB;69;38048;1.625;2.1339098923270936
EPB;69;38050;1.75;1.5
EPB;69;38528;100.0;
EPB;69;38683;16.142857142857142;6.229729031789731
EPB;69;38689;14.4;9.126883367283709
EPB;69;80014;1.8571428571428572;1.0690449676496976
EPB;69;80015;5.0;3.5901098714230026
EPB;69;80016;26.625;19.980017191096753
EPB;69;80017;21.708333333333332;10.634149939112962
EPB;69;80018;4.636363636363637;2.9688133679726003
EPB;69;80019;3.6666666666666665;2.6457513110645907
EPB;69;80025;11.73913043478261;16.9174933435089
EPB;69;80026;5.7;4.402152583500605
EPB;69;80027;4.0;2.7774602993176543
EPB;69;80028;1.5714285714285714;0.5345224838248488
EPB;69;80036;1.25;0.5
EPB;69;80037;1.0;3.4641016151377544
EPB;69;80055;31.708333333333332;22.620650755000618
EPB;69;80059;9.909090909090908;5.935439093229518
EPB;69;421593;16.571428571428573;12.108635250062148
EPB;69;491603;14.0;12.007244190216099
EPB;69;491604;6.6521739130434785;6.057367382348793
EPB;69;491694;0.0;
EPB;69;491704;215.57142857142858;129.73416042412416
EPB;69;491710;77.5;35.81959628835688
EPB;69;491711;22.958333333333332;15.826447778176956
EPB;69;491712;18.434782608695652;10.978599376458488
EPB;69;491714;1.0;
EPB;69;491715;2.0;1.7320508075688772
EPB;69;491716;1.0;
EPB;69;492012;4.0;0.0
EPB;70;32813;1.0;
EPB;70;37926;2065.125;604.3649424773513
EPB;70;37928;19683.333333333332;5731.501561103124
EPB;70;37929;8876.791666666666;2634.56515641686
EPB;70;37930;884.5;553.1486428191174
EPB;70;992821;0.8;
EPB;70;992825;11.5;13.69914839202301
EPB;71;90208;785.9166666666666;228.7637696813912
EPB;71;90210;900.0833333333334;256.31823234386593
EPB;72;12627;9.5;0.7071067811865476
EPB;72;12630;61.666666666666664;2.886751345948128
EPB;72;12631;188.66666666666666;23.18045153428495
EPB;75;90056;25.958333333333332;16.773372186079747
EPB;75;90057;3.772727272727273;2.9102743804832163
EPB;75;90058;9.875;7.81477140893533
EPB;75;90059;1.1538461538461537;0.8987170342729172
EPB;75;90060;1.3333333333333333;0.7237468644557459
EPB;75;90061;28.666666666666668;11.48786379153033
EPB;75;90062;25.75;11.314669201105033
EPB;75;90063;47.041666666666664;23.003741031607778
EPB;75;90606;60.708333333333336;62.7662877989289
EPB;75;90607;66.56521739130434;57.38056852514424
EPB;75;90808;2.3333333333333335;2.3094010767585034
EPB;75;90810;1.0;0.0
EPB;75;90811;4.0;3.1119464208619965
EPB;75;90812;9.565217391304348;6.940173478029085
EPB;75;90813;6.409090909090909;6.215641490160058
EPB;75;90814;2.1;1.58612404107756
EPB;75;90815;1.6666666666666667;1.1751393027860064
EPB;75;90816;1.125;1.2583057392117916
EPB;75;91085;32.625;17.508671321050365
EPB;75;91086;42.0;17.08800749063506
EPB;75;91121;16.166666666666668;14.330619898199332
EPB;75;91122;9.857142857142858;7.289914755527471
EPB;75;91123;2.0;1.224744871391589
EPB;75;91124;2.0;1.1547005383792515
EPB;75;91152;2.4;1.1401754250991378
EPB;75;91153;7.571428571428571;3.8234863173611093
EPB;75;91154;8.25;4.301162633521313
EPB;75;91155;1.0;1.632993161855452
EPB;75;91156;1.0;0.0
EPB;75;91157;0.6;0.8944271909999159
EPB;75;91606;5.5;3.5355339059327378
EPB;77;90497;147.625;60.755255632385605
EPB;77;90498;1057.375;321.62830457586887
EPB;77;90499;1137.5;305.54527167586525
EPB;77;90500;1005.5416666666666;238.0710487971234
EPB;77;90501;727.8333333333334;172.4170037682067
EPB;77;90503;1.0;2.309401076758503
EPB;77;90504;3.4;7.602631123499285
EPB;77;90506;10.789473684210526;23.961958154468324
EPB;77;90508;2.8333333333333335;4.566502072316466
EPB;77;90509;2.5;1.6903085094570331
EPB;77;90510;43.916666666666664;15.362055644450336
EPB;77;90639;1233.3333333333333;453.3243072417713
EPB;77;90640;11.666666666666666;9.130296755340416
EPB;77;90641;1152.8333333333333;366.2571758212796
EPB;77;90642;31.083333333333332;18.208733372052343
EPB;77;90643;732.125;212.4460673247193
EPB;77;90644;9.916666666666666;7.523393468067605
EPB;77;90645;394.6666666666667;114.12642367002543
EPB;83;32295;90.73333333333333;281.1401446830049
EPB;83;90394;68.5;1297.2158145679607
EPB;83;90395;8905.791666666666;2462.5925712755343
EPB;83;90396;964.0416666666666;1788.596765482023
EPB;83;90397;652.4166666666666;372.25387744839185
EPB;83;90398;610.0416666666666;297.9349913285967
EPB;83;90406;7.555555555555555;22.561643951134805
EPB;83;90407;60.8;88.7789389438734
EPB;83;90449;866.4166666666666;249.9926810522863
EPB;83;90450;134.33333333333334;141.83538120764806
EPB;83;90451;130.41666666666666;170.15387324333864
EPB;83;90454;0.0;
EPB;83;90458;3.0;
EPB;83;90516;-2.3333333333333335;5.8878405775518985
EPB;83;90537;272.72727272727275;206.76998534561739
EPB;83;90538;756.4583333333334;279.07891655706754
EPB;83;90540;1.7894736842105263;2.2749590318269974
EPB;83;90567;1109.125;513.8101757839469
EPB;83;90568;34.411764705882355;53.2342216336557
EPB;83;90586;0.7142857142857143;5.529143565818179
EPB;83;90803;2104.125;679.5503188650309
EPB;83;90968;1.4545454545454546;12.168513765975172
EPB;83;90969;-5.333333333333333;33.15906828491732
EPB;83;91070;45.0;21.213203435596427
EPB;83;91072;51.0;
EPB;85;30204;3.0;
EPB;87;80068;1.0;
EPB;87;80070;1.0;
EPB;87;80078;2.7142857142857144;1.938618517976592
EPB;87;80079;2.588235294117647;1.3719886811400708
EPB;87;80080;2.2777777777777777;1.1274936053323583
EPB;87;80081;5.333333333333333;3.497411050758978
EPB;87;80082;11.25;6.509190826622869
EPB;87;80083;21.875;10.258877385824984
EPB;87;80084;19.625;7.185810292877025
EPB;87;80085;20.5;8.52107362086339
EPB;87;80086;9.166666666666666;3.985480895828569
EPB;87;80087;5.391304347826087;3.5128223622347603
EPB;87;80088;1.8823529411764706;1.5363248737318091
EPB;87;80089;1.3333333333333333;1.3662601021279464
EPB;87;80092;2.142857142857143;1.7032612545052803
EPB;87;80093;9.125;2.802367011932095
EPB;87;80094;21.291666666666668;8.110536178419357
EPB;87;80095;39.625;12.447498439096279
EPB;87;80096;37.875;12.725573361986658
EPB;87;80097;39.791666666666664;13.69537899428495
EPB;87;80098;20.708333333333332;10.748019703007241
EPB;87;80099;7.791666666666667;4.854215260688534
EPB;87;80100;2.8947368421052633;1.7286711930171252
EPB;87;441560;1.0;0.0
EPB;87;441561;1.7142857142857142;1.2535663410560174
EPB;87;441562;2.75;1.712255291076124
EPB;87;441563;2.0;1.224744871391589
EPB;87;441564;1.625;1.5864005379054391
EPB;87;441565;1.2;0.9189365834726815
EPB;87;441566;1.5;0.5773502691896257
EPB;88;37602;12.181818181818182;9.530084512873472
EPB;88;80013;77.41666666666667;85.80357581819307
EPB;88;491607;8.0;
EPB;89;80042;12.208333333333334;11.743561294771615
EPB;95;90404;6.222222222222222;10.71862346054235
EPB;95;90496;25.130434782608695;17.61534544812894
EPB;95;90529;20.714285714285715;5.122313465427047
EPB;95;90575;9.25;14.314910641239317
EPB;95;90582;42.0;142.55189749091687
EPB;95;91016;0.3333333333333333;1.1547005383792517
EPB;95;91019;0.375;0.9161253813129043
EPB;95;91020;1.05;1.3562719801759993
EPB;95;91021;3.9583333333333335;4.408284361800264
EPB;95;91022;31.416666666666668;15.29397911275706
EPB;95;91023;0.8333333333333334;1.7224014243685084
EPB;95;91024;1.2352941176470589;1.200490095997562
EPB;97;10256;-1.0;
EPB;97;35804;30.083333333333332;18.759152355622287
EPB;97;91056;39.541666666666664;34.99189864832277
EPB;97;91057;51.0;47.31301870659316
EPB;102;12575;10.0;
EPB;102;12621;0.0;0.0
EPB;102;12628;8.583333333333334;4.586527213923183
EPB;102;12637;0.0;0.0
EPB;102;12638;0.0;0.0
EPB;102;90623;80.70833333333333;24.247777426909202
EPB;102;90633;77.0;34.36884332217696
EPB;102;91002;639.75;275.3082462164594
EPB;102;91003;465.0416666666667;223.5942519224357
EPB;108;62119;22.333333333333332;16.49681567867665
EPB;110;71;456.78125;1090.0762199490316
EPB;110;90835;227.555;151.77234739350027
EPB;110;90836;3527.9245;866.6715993019379
EPB;116;10252;314.5833333333333;166.62347991195904
EPB;116;10253;7.25;14.500000000000002
EPB;116;10259;-0.8;5.630275304103699
EPB;116;10261;115.45833333333333;57.119233923941685
EPB;116;31489;531.0;295.17437734918366
EPB;116;31490;112.29166666666667;43.459605599229505
EPB;116;35794;29.210526315789473;46.881148719535005
EPB;116;35795;137.7;265.91789393681177
EPB;116;35796;15.25;44.81289604761014
EPB;116;35797;102.4090909090909;48.31805251802062
EPB;116;90960;-9.666666666666666;6.8068592855540455
EPB;116;90963;35.0;26.870057685088806
EPB;116;92002;623.8333333333334;372.464960847089
EPB;116;92005;95.38888888888889;34.680285786340086
EPB;116;92325;123.83333333333333;58.82301470363049
EPB;116;92352;17.0;18.384776310850235
EPB;117;37944;23.916666666666668;14.144953522190432
EPB;117;37945;30.791666666666668;13.654045957682023
EPB;117;37946;21.0;8.880853856324363
EPB;117;38538;3.0;
EPB;117;38539;7.0;
EPB;117;38540;8.0;
EPB;117;38541;2.0;1.4142135623730951
EPB;117;38563;20.583333333333332;10.13781842009614
EPB;117;38564;42.833333333333336;20.7985506741438
EPB;117;38565;37.291666666666664;17.276470972839398
EPB;117;38566;9.652173913043478;6.8927412125311145
EPB;117;38567;4.333333333333333;2.74469184669852
EPB;117;38693;1.6666666666666667;0.5773502691896257
EPB;117;38694;3.75;5.315072906367325
EPB;117;38695;9.333333333333334;3.2145502536643185
EPB;117;38696;3.6666666666666665;2.516611478423583
EPB;117;38697;3.0;
EPB;117;38699;2.5;0.7071067811865476
EPB;117;38700;7.0;2.0
EPB;117;38701;5.666666666666667;9.60902353693305
EPB;117;38702;3.2;1.6431676725154984
EPB;117;38703;1.0;
EPB;117;320527;169.41666666666666;90.66033918670985
EPB;117;710301;3.7;2.4517567397911058
EPB;117;710302;55.25;25.290056475257998
EPB;117;710303;120.75;30.727766794446897
EPB;117;710304;91.33333333333333;31.826522528103567
EPB;117;710305;17.565217391304348;6.4725018835386265
EPB;117;710306;1.6666666666666667;2.7386127875258306
EPB;117;710307;1.3333333333333333;1.1547005383792517
EPB;117;710401;4.076923076923077;2.564551242795331
EPB;117;710402;67.5;27.460643774714008
EPB;117;710403;145.875;36.9268519008099
EPB;117;710404;116.29166666666667;41.0963651906596
EPB;117;710405;25.25;11.960987308383215
EPB;117;710406;1.6153846153846154;2.3992520201950973
EPB;117;710407;4.0;
EPB;117;720902;4.782608695652174;2.7790862091886908
EPB;117;720903;5.7727272727272725;2.8938657319334764
EPB;117;720904;4.2;3.0710875837996574
EPB;117;720905;2.0;0.8528028654224417
EPB;117;720907;2.5;0.7071067811865476
EPB;117;721036;6.722222222222222;3.1022867382845107
EPB;117;721038;15.782608695652174;8.005432937807868
EPB;117;721040;23.833333333333332;11.212053555327687
EPB;117;721042;32.0;14.847046258724177
EPB;117;721044;20.666666666666668;11.246899733846139
EPB;117;721046;15.565217391304348;10.94542696935583
EPB;117;721048;7.75;6.663924874789789
EPB;117;721050;5.5;4.09878030638384
EPB;117;721052;2.727272727272727;3.951984541743783
EPB;117;721054;3.2;1.7888543819998317
EPB;117;721056;2.0;
EPB;117;729601;53.625;23.07231071520862
EPB;117;732800;2.5;2.1213203435596424
EPB;117;739907;8.6;3.8321944477954517
EPB;117;739908;31.75;12.5914049359422
EPB;117;739909;44.458333333333336;22.057196728873592
EPB;117;739910;27.5;14.355729048771403
EPB;117;739911;13.826086956521738;6.971710197864219
EPB;117;739912;3.0;1.7320508075688772
EPB;122;50610;24.434782608695652;32.767536716246966
EPB;122;50945;0.875;3.5
EPB;122;50947;0.0;0.0
EPB;122;50956;0.29411764705882354;0.8488746876271653
EPB;122;50957;0.0;0.0
EPB;122;90839;26.625;16.87244344563309
EPB;122;90841;1.75;4.924428900898052
EPB;122;90854;86.91666666666667;25.215448450894346
EPB;122;90862;989.625;288.85934782535077
EPB;122;90868;-8.0;
EPB;122;92160;5.529411764705882;4.273722719404353
EPB;122;92161;5.285714285714286;9.817006996718826
EPB;122;92409;32.4;17.883751603860176
EPB;131;3458;16.25;14.198004554631378
EPB;131;3856;3.375;2.8254793103707785
EPB;131;80001;28.0;
EPB;131;80121;38.583333333333336;22.261131395652214
EPB;131;80124;11.130434782608695;11.798706970088201
EPB;131;80126;17.11111111111111;14.012890890573264
EPB;131;80127;28.75;23.458103262959096
EPB;131;80151;12.75;19.091010100742878
EPB;131;291410;7.0;5.301991240195622
EPB;131;291449;22.764705882352942;15.594588050685669
EPB;131;291450;18.8;18.585789704700968
EPB;131;491602;5.6;4.935371793172435
EPB;131;491608;37.45454545454545;24.63780925775758
EPB;147;451;581.25;198.0288187195951
EPB;147;3225;6.8;9.151358829215072
EPB;147;37864;39.833333333333336;37.571574207182174
EPB;147;37866;174.75;97.80870860133503
EPB;147;37907;1.0;
EPB;147;42775;4.0;
EPB;147;42816;134.95652173913044;92.19124305725944
EPB;147;42821;60.958333333333336;18.993086079954985
EPB;147;42822;35.916666666666664;9.802025818417718
EPB;147;42825;8167.916666666667;2110.2681658699344
EPB;147;42826;1204.125;334.33936319645153
EPB;147;42835;145.41666666666666;38.76564667742357
EPB;147;42840;5.2;5.167204273105526
EPB;149;37957;121.20833333333333;65.39178193723991
EPB;163;90545;0.0;2.8284271247461903
EPB;163;90551;152.66666666666666;75.89791007414624
EPB;163;90554;4.090909090909091;7.006490497453707
EPB;174;8349;6.0;4.242640687119285
EPB;174;8391;3.0;
ERO;2;37754;6.0;6.082762530298219
ERO;2;38022;14.875;17.111685557206094
ERO;4;3035;-23.545454545454547;78.14648250095924
ERO;4;3097;-68.75;64.52583461942459
ERO;4;7105;5.666666666666667;2.8867513459481287
ERO;4;8840;19.7;41.59073080493884
ERO;4;8872;0.0;
ERO;4;22249;-3.6666666666666665;4.6700667885506535
ERO;4;90462;1853.1666666666667;1875.1806792173775
ERO;4;90463;309.7916666666667;190.08098483830898
ERO;4;90581;18.833333333333332;73.23676118183954
ERO;4;90638;235.0;136.41528666092597
ERO;4;90837;40.02125;91.03831903738214
ERO;4;91870;186.58333333333334;240.07316215771766
ERO;4;503035;12.285714285714286;16.080156360291667
ERO;4;503097;-98.625;135.06711294760098
ERO;4;508840;1.1111111111111112;33.0016834587436
ERO;4;522249;861.6666666666666;602.8133799232502
ERO;4;590462;1073.1666666666667;1695.332894504323
ERO;4;590463;-4.0;129.47653807946628
ERO;4;590581;3.4347826086956523;472.6718856272822
ERO;4;590638;171.04166666666666;247.60214917355285
ERO;4;590837;3.625;33.332785912171616
ERO;8;76;0.0;4.242640687119285
ERO;8;27476;0.0;7.0710678118654755
ERO;10;222;0.0;
ERO;10;7710;0.0;1697.0562748477141
ERO;10;8125;-3.3333333333333335;5.773502691896257
ERO;10;8139;210.91272727272727;597.6721447589633
ERO;10;8242;-55.089166666666664;897.3505686181267
ERO;10;8672;0.0;
ERO;10;8897;-51.666666666666664;89.489291724392
ERO;10;90255;421.93291666666664;395.0383226922054
ERO;10;90256;3930.654583333333;7002.0160634323765
ERO;10;90300;65.10125000000001;157.19550500577853
ERO;10;508139;-19.794375000000002;66.39565869028387
ERO;10;508242;87.7942857142857;225.93461420339756
ERO;10;508672;0.0;0.33941125496954283
ERO;10;590255;-10.541666666666666;169.5174684256737
ERO;10;590256;-20.0;71.8644557483044
ERO;10;590300;-2.867500000000001;69.22683968381553
ERO;10;691063;69.46857142857142;129.43028101629096
ERO;11;13;0.0;0.0
ERO;11;130;-15.29;
ERO;11;2824;-100.0;
ERO;11;2838;29.75;37.86269051894402
ERO;11;2848;-2.0;
ERO;11;2936;0.0;
ERO;11;7559;-15.0;
ERO;11;8775;4.228571428571415;901.3258920876616
ERO;11;8960;8.09;37.46166720796072
ERO;11;8974;46.765;66.1356972443778
ERO;11;22476;-87.0;
ERO;11;32270;0.0;3.6
ERO;11;35178;9.333333333333334;32.331615074619044
ERO;11;90002;0.0;0.0
ERO;11;90258;66.30541666666667;594.3303496700713
ERO;11;90260;-21.185;31.724607168568692
ERO;11;90261;-749.74;1768.1315455163397
ERO;11;90262;6192.884999999999;3938.9401533440546
ERO;11;90263;47.346999999999994;129.2566221086849
ERO;11;90264;3921.3933333333334;8795.782763404619
ERO;11;90265;0.0;
ERO;11;90266;9405.269583333333;5684.008497054413
ERO;11;90267;2247.7279166666667;4378.680334303614
ERO;11;90268;2262.7182608695653;3986.0328321387105
ERO;11;90269;-3.566666666666667;12.857552903514208
ERO;11;90272;43.565;184.32271800753213
ERO;11;90273;7.916666666666667;56.94089173445698
ERO;11;90274;965.7475;1057.4886971428027
ERO;11;90282;45528.53875;16124.814106318387
ERO;11;90283;827.4125;689.002023921114
ERO;11;90284;4.264166666666672;730.8738081164079
ERO;11;90285;82.52272727272727;74.29565732241485
ERO;11;90286;5564.8875;1807.8078871366497
ERO;11;90287;3061.0454166666664;2450.9096532103786
ERO;11;90288;3241.5416666666665;1261.3676876541472
ERO;11;90289;5478.173749999999;6460.237988067307
ERO;11;90290;4254.5025;2648.054645591166
ERO;11;90291;143.74;258.4915530534799
ERO;11;90292;295.2857142857143;465.22541888875736
ERO;11;90293;0.0;4.0
ERO;11;90296;19301.020416666666;9760.855366980764
ERO;11;90297;22143.899166666666;12161.193927399781
ERO;11;90391;325.6325;264.9646924181802
ERO;11;90392;57.925000000000004;107.16977676646488
ERO;11;90560;9633.9725;8542.613478026931
ERO;11;90563;463.4083333333333;1835.4591742896544
ERO;11;90564;56.0;119.64298744366276
ERO;11;90626;0.0;181.01933598375618
ERO;11;90703;103.42285714285715;226.8687671110243
ERO;11;90778;15006.411764705883;17159.862517914895
ERO;11;90779;826.78125;3194.685263416674
ERO;11;90781;557.6875;743.1245493410463
ERO;11;91033;0.0;
ERO;11;91171;1659.7777777777778;2519.6542807386186
ERO;11;91172;985.125;4198.039251075605
ERO;11;91204;-2.857142857142857;16.17280197768846
ERO;11;91207;-140.8553846153846;615.390036692386
ERO;11;508960;0.0;
ERO;11;590258;-21.7325;55.959726270646776
ERO;11;590260;0.0;1.4142135623730951
ERO;11;590262;618.3629166666668;2570.209717547983
ERO;11;590266;-4.085833333333336;499.79060238669746
ERO;11;590267;0.0;
ERO;11;590269;-13.426666666666668;26.563624250718
ERO;11;590273;0.0;85.98061797095126
ERO;11;590274;793.8120833333334;1883.2196417836708
ERO;11;590282;675.7166666666666;5889.55701402411
ERO;11;590283;-65.0;
ERO;11;590284;-183.9823529411765;930.6437617217545
ERO;11;590286;35.0;49.49747468305833
ERO;11;590287;0.0;18.335757415498275
ERO;11;590288;-29.042631578947347;905.2741564044569
ERO;11;590289;662.3636363636364;1321.7987193765373
ERO;11;590290;480.0;
ERO;11;590296;-131.88578947368424;1916.8309753494348
ERO;11;590297;-193.85;995.6351728260814
ERO;11;590391;33.81333333333333;103.67953320591823
ERO;11;590392;-1.6187500000000001;8.121180741150562
ERO;11;590560;-327.94541666666663;3777.677325859484
ERO;11;591172;522.5;1457.7173129398045
ERO;11;690359;37.72;47.35434580549779
ERO;11;691047;-1478.0;
ERO;12;46;0.0;
ERO;12;54;56.0;162.9713676283864
ERO;12;2842;9.766666666666667;16.473258186956144
ERO;12;3075;0.0;
ERO;12;4625;0.0;
ERO;12;5034;-20.0;39.68626966596886
ERO;12;5276;-25.3025;62.0982482734929
ERO;12;8245;0.0;53.74011537017761
ERO;12;8288;-59.1475;161.95012509947884
ERO;12;8436;0.0;
ERO;12;8599;3.642857142857143;1.9518001458970664
ERO;12;8615;3.07;2.2469979973288807
ERO;12;22458;0.0;
ERO;12;22488;26.125;81.15571452461003
ERO;12;22489;-1.5;
ERO;12;22491;0.5;0.8660254037844386
ERO;12;91096;0.0;
ERO;12;91217;46.438095238095244;132.86092531738018
ERO;12;91218;-91.11111111111111;273.3333333333333
ERO;12;91219;0.0;0.0
ERO;12;91220;-6.0;13.416407864998739
ERO;12;91221;-42.36363636363637;154.23830440410885
ERO;12;91222;-200.0;141.4213562373095
ERO;12;91223;6.285714285714286;409.22523957265474
ERO;12;91224;-164.125;324.80958707701785
ERO;12;91225;-15.0;33.54101966249684
ERO;12;91226;0.0;0.0
ERO;12;91227;103.0;95.51514464807588
ERO;12;91228;-10.0;
ERO;12;91339;-400.0;
ERO;12;91374;307.0;501.791789490422
ERO;12;91462;97.03166666666668;229.28694662530097
ERO;12;91881;35.5625;73.1853993537743
ERO;12;91882;-40.0;
ERO;12;92068;-46.111111111111114;94.53100608324822
ERO;12;92070;-17.714285714285715;30.39031800707963
ERO;12;92074;-300.0;
ERO;12;92076;108.875;155.62908055464993
ERO;12;92087;0.0;0.0
ERO;12;92090;761.6875;2038.1234179912376
ERO;12;92094;-20.0;
ERO;12;92113;789.305625;2277.0599696039885
ERO;12;92117;18.95;72.5999920534007
ERO;12;500046;-0.25;0.6557438524302001
ERO;12;500054;-2222.0;3796.655370190979
ERO;12;502842;-154.8;317.77492933566316
ERO;12;503145;-0.2;
ERO;12;504587;16.574285714285715;36.516644085103096
ERO;12;508288;1390.26375;3605.7972029892812
ERO;12;522491;-0.14285714285714285;0.8997354108424372
ERO;12;592113;1605.6041666666667;2883.576741815346
ERO;15;77;0.0;4.898979485566356
ERO;15;95;0.0;0.0
ERO;15;178;0.0;0.0
ERO;15;185;1014.1304347826087;1551.8879207523573
ERO;15;186;0.0;
ERO;15;187;77.95454545454545;91.70214582976536
